"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"UPM00033301","RIVNE, UP","2016-03-27",,,"3.7",,
"UPM00033301","RIVNE, UP","2016-03-28",,,"4.9","12.0","-4.0"
"UPM00033301","RIVNE, UP","2016-03-29",,,"6.7","14.6","-2.2"
"UPM00033301","RIVNE, UP","2016-03-30",,,"8.4","13.6",
"UPM00033301","RIVNE, UP","2016-03-31","2.0",,"9.9",,"7.0"
"UPM00033301","RIVNE, UP","2016-04-01","2.3",,"8.6","15.0",
"UPM00033301","RIVNE, UP","2016-04-02",,,"4.4",,
"UPM00033301","RIVNE, UP","2016-04-03",,,"6.9",,"-2.3"
"UPM00033301","RIVNE, UP","2016-04-04",,,"11.2","19.1","2.9"
"UPM00033301","RIVNE, UP","2016-04-05",,,"14.3",,"5.7"
"UPM00033301","RIVNE, UP","2016-04-06",,,"18.5","26.3","9.0"
"UPM00033301","RIVNE, UP","2016-04-07",,,"13.6","17.4",
"UPM00033301","RIVNE, UP","2016-04-08",,,"17.2",,"11.3"
"UPM00033301","RIVNE, UP","2016-04-09",,,"16.2","21.4","11.8"
"UPM00033301","RIVNE, UP","2016-04-10","3.0",,"17.2","22.0","11.5"
"UPM00033301","RIVNE, UP","2016-04-11",,,"16.1","22.2",
"UPM00033301","RIVNE, UP","2016-04-12","6.1",,"14.6",,
"UPM00033301","RIVNE, UP","2016-04-13",,,"12.8",,
"UPM00033301","RIVNE, UP","2016-04-14",,,"13.4","19.5",
"UPM00033301","RIVNE, UP","2016-04-15",,,"9.0","13.5","6.0"
"UPM00033301","RIVNE, UP","2016-04-16","0.5",,"12.4",,"5.6"
"UPM00033301","RIVNE, UP","2016-04-17",,,"17.6","24.1",
"UPM00033301","RIVNE, UP","2016-04-18","0.8",,"10.9",,
"UPM00033301","RIVNE, UP","2016-04-19",,,"9.0","13.0","3.5"
"UPM00033301","RIVNE, UP","2016-04-20",,,"7.1","11.0","2.6"
"UPM00033301","RIVNE, UP","2016-04-21",,,"7.0","12.3","0.6"
"UPM00033301","RIVNE, UP","2016-04-22",,,"9.3","14.1",
"UPM00033301","RIVNE, UP","2016-04-23",,,"8.1","14.2",
"UPM00033301","RIVNE, UP","2016-04-24","4.1",,"11.1","15.1","6.7"
"UPM00033301","RIVNE, UP","2016-04-25","3.0",,"3.8","4.2",
"UPM00033301","RIVNE, UP","2016-04-26","1.0",,"4.0","8.3",
"UPM00033301","RIVNE, UP","2016-04-27",,,"9.5","16.3","-0.9"
"UPM00033301","RIVNE, UP","2016-04-28",,,"8.8","13.2","4.0"
"UPM00033301","RIVNE, UP","2016-04-29",,,"11.4",,"1.7"
"UPM00033301","RIVNE, UP","2016-04-30","10.9",,"12.1",,"7.9"
"UPM00033301","RIVNE, UP","2016-05-01","1.0",,"14.8",,"8.5"
"UPM00033301","RIVNE, UP","2016-05-02",,,"15.1","19.3",
"UPM00033301","RIVNE, UP","2016-05-03",,,"14.5","19.5","7.4"
"UPM00033301","RIVNE, UP","2016-05-04",,,"15.6","21.2","7.0"
"UPM00033301","RIVNE, UP","2016-05-05",,,"15.2",,
"UPM00033301","RIVNE, UP","2016-05-06",,,"14.3",,"6.9"
"UPM00033301","RIVNE, UP","2016-05-07","0.3",,"11.0","13.4","5.2"
"UPM00033301","RIVNE, UP","2016-05-08","2.8",,"13.5","18.2","10.6"
"UPM00033301","RIVNE, UP","2016-05-09",,,"15.1","19.6","9.7"
"UPM00033301","RIVNE, UP","2016-05-10",,,"15.9","21.9","6.9"
"UPM00033301","RIVNE, UP","2016-05-11",,,"16.6",,
"UPM00033301","RIVNE, UP","2016-05-12",,,"15.2","20.4","8.5"
"UPM00033301","RIVNE, UP","2016-05-13",,,"15.8",,"9.8"
"UPM00033301","RIVNE, UP","2016-05-14","17.0",,"14.4","18.4",
"UPM00033301","RIVNE, UP","2016-05-15","0.5",,"12.2","15.5",
"UPM00033301","RIVNE, UP","2016-05-16",,,"9.9","12.9","6.5"
"UPM00033301","RIVNE, UP","2016-05-17",,,"10.1","15.2","2.8"
"UPM00033301","RIVNE, UP","2016-05-18","0.5",,"8.8","12.9","5.8"
"UPM00033301","RIVNE, UP","2016-05-19","2.0",,"8.7","13.5","4.2"
"UPM00033301","RIVNE, UP","2016-05-20",,,"12.9","19.3","2.9"
"UPM00033301","RIVNE, UP","2016-05-21",,,"16.2","22.4","6.5"
"UPM00033301","RIVNE, UP","2016-05-22",,,"17.2","22.3","10.5"
"UPM00033301","RIVNE, UP","2016-05-23",,,"18.4",,"10.9"
"UPM00033301","RIVNE, UP","2016-05-24",,,"17.8","22.5","9.7"
"UPM00033301","RIVNE, UP","2016-05-25",,,"16.7","20.3","12.2"
"UPM00033301","RIVNE, UP","2016-05-26",,,"17.7","24.0","8.2"
"UPM00033301","RIVNE, UP","2016-05-27",,,"19.4",,"9.6"
"UPM00033301","RIVNE, UP","2016-05-28",,,"21.3",,"11.1"
"UPM00033301","RIVNE, UP","2016-05-29",,,"20.9","26.1","12.4"
"UPM00033301","RIVNE, UP","2016-05-30",,,"20.9","25.1","14.6"
"UPM00033301","RIVNE, UP","2016-05-31",,,"18.6","22.2","15.8"
"UPM00033301","RIVNE, UP","2016-06-01",,,"18.9","21.2","16.5"
"UPM00033301","RIVNE, UP","2016-06-02",,,"18.0","21.6","13.4"
"UPM00033301","RIVNE, UP","2016-06-03",,,"17.5",,"10.0"
"UPM00033301","RIVNE, UP","2016-06-04",,,"18.8","24.3","10.1"
"UPM00033301","RIVNE, UP","2016-06-05",,,"19.5","24.6","12.7"
"UPM00033301","RIVNE, UP","2016-06-06",,,"14.1","17.3","10.3"
"UPM00033301","RIVNE, UP","2016-06-07",,,"12.6","18.1","4.4"
"UPM00033301","RIVNE, UP","2016-06-08",,,"14.9",,"5.6"
"UPM00033301","RIVNE, UP","2016-06-09",,,"16.8","23.0","8.7"
"UPM00033301","RIVNE, UP","2016-06-10",,,"15.7","20.8","8.9"
"UPM00033301","RIVNE, UP","2016-06-11",,,"15.0",,
"UPM00033301","RIVNE, UP","2016-06-12",,,"14.4",,"5.2"
"UPM00033301","RIVNE, UP","2016-06-13",,,"16.8","22.1","7.1"
"UPM00033301","RIVNE, UP","2016-06-14","0.0",,"16.4","19.6","12.3"
"UPM00033301","RIVNE, UP","2016-06-15",,,"17.1","20.4",
"UPM00033301","RIVNE, UP","2016-06-16",,,"19.4",,"12.3"
"UPM00033301","RIVNE, UP","2016-06-17",,,"25.4","33.1","14.9"
"UPM00033301","RIVNE, UP","2016-06-18",,,"21.2","26.4","15.4"
"UPM00033301","RIVNE, UP","2016-06-19",,,"23.1","29.2","12.9"
"UPM00033301","RIVNE, UP","2016-06-20","6.1",,"24.8","30.3","18.7"
"UPM00033301","RIVNE, UP","2016-06-21","1.0",,"21.5","26.6",
"UPM00033301","RIVNE, UP","2016-06-22","3.0",,"23.1","27.5","18.0"
"UPM00033301","RIVNE, UP","2016-06-23",,,"24.6",,"18.3"
"UPM00033301","RIVNE, UP","2016-06-24",,,"25.8","30.5","19.1"
"UPM00033301","RIVNE, UP","2016-06-25",,,"25.7","30.5","18.6"
"UPM00033301","RIVNE, UP","2016-06-26",,,"26.6","32.4","18.2"
"UPM00033301","RIVNE, UP","2016-06-27",,,"24.1","29.7","18.6"
"UPM00033301","RIVNE, UP","2016-06-28","38.1",,"19.4",,"17.0"
"UPM00033301","RIVNE, UP","2016-06-29",,,"21.1","27.0","14.7"
"UPM00033301","RIVNE, UP","2016-06-30",,,"22.8","28.4","13.6"
"UPM00033301","RIVNE, UP","2016-07-01",,,"24.3","30.1","15.4"
"UPM00033301","RIVNE, UP","2016-07-02",,,"25.9",,"16.4"
"UPM00033301","RIVNE, UP","2016-07-03",,,"23.2","30.4",
"UPM00033301","RIVNE, UP","2016-07-04",,,"18.3",,
"UPM00033301","RIVNE, UP","2016-07-05",,,"17.8",,"9.0"
"UPM00033301","RIVNE, UP","2016-07-06",,,"19.4","25.8",
"UPM00033301","RIVNE, UP","2016-07-07",,,"13.9","18.5","10.3"
"UPM00033301","RIVNE, UP","2016-07-08",,,"16.9","22.2","10.3"
"UPM00033301","RIVNE, UP","2016-07-09",,,"15.2","19.8","11.2"
"UPM00033301","RIVNE, UP","2016-07-10",,,"17.5","22.3","12.3"
"UPM00033301","RIVNE, UP","2016-07-11",,,"22.6",,"13.3"
"UPM00033301","RIVNE, UP","2016-07-12",,,"26.2","32.4","18.2"
"UPM00033301","RIVNE, UP","2016-07-13",,,"27.2","33.4","19.9"
"UPM00033301","RIVNE, UP","2016-07-14",,,"25.9","32.6","19.7"
"UPM00033301","RIVNE, UP","2016-07-15",,,"17.3","21.2","13.7"
"UPM00033301","RIVNE, UP","2016-07-16",,,"20.1","26.3","12.7"
"UPM00033301","RIVNE, UP","2016-07-17",,,"22.3","29.1","15.9"
"UPM00033301","RIVNE, UP","2016-07-18","6.1",,"16.3","19.6",
"UPM00033301","RIVNE, UP","2016-07-19",,,"17.1","20.9",
"UPM00033301","RIVNE, UP","2016-07-20",,,"16.7","22.3","10.7"
"UPM00033301","RIVNE, UP","2016-07-21",,,"16.1","20.4","11.3"
"UPM00033301","RIVNE, UP","2016-07-22","1.0",,"16.8","19.8",
"UPM00033301","RIVNE, UP","2016-07-23","2.0",,"20.4","25.6","15.5"
"UPM00033301","RIVNE, UP","2016-07-24",,,"21.8",,"14.6"
"UPM00033301","RIVNE, UP","2016-07-25",,,"23.3",,"14.8"
"UPM00033301","RIVNE, UP","2016-07-26",,,"25.6",,"18.1"
"UPM00033301","RIVNE, UP","2016-07-27",,,"25.7","32.1",
"UPM00033301","RIVNE, UP","2016-07-28",,,"26.4","33.3","18.0"
"UPM00033301","RIVNE, UP","2016-07-29",,,"24.4","30.6","17.7"
"UPM00033301","RIVNE, UP","2016-07-30",,,"22.7",,"15.4"
"UPM00033301","RIVNE, UP","2016-07-31",,,"24.3","31.0",
"UPM00033301","RIVNE, UP","2016-08-01",,,"25.7",,"17.5"
"UPM00033301","RIVNE, UP","2016-08-02",,,"21.4","25.2","18.0"
"UPM00033301","RIVNE, UP","2016-08-03",,,"22.1",,"14.6"
"UPM00033301","RIVNE, UP","2016-08-04",,,"23.6",,
"UPM00033301","RIVNE, UP","2016-08-05",,,"25.9",,
"UPM00033301","RIVNE, UP","2016-08-06",,,"25.4","32.2",
"UPM00033301","RIVNE, UP","2016-08-07",,,"19.2","24.3",
"UPM00033301","RIVNE, UP","2016-08-08",,,"18.8",,"8.8"
"UPM00033301","RIVNE, UP","2016-08-09",,,"22.7","29.6","11.6"
"UPM00033301","RIVNE, UP","2016-08-10",,,"22.8","31.1","13.4"
"UPM00033301","RIVNE, UP","2016-08-11","3.6",,"13.9",,
"UPM00033301","RIVNE, UP","2016-08-12",,,"15.7","21.2",
"UPM00033301","RIVNE, UP","2016-08-13",,,"15.4","22.5",
"UPM00033301","RIVNE, UP","2016-08-14",,,"18.2","25.5","12.3"
"UPM00033301","RIVNE, UP","2016-08-15",,,"16.3",,"11.0"
"UPM00033301","RIVNE, UP","2016-08-16",,,"16.2","22.5","9.5"
"UPM00033301","RIVNE, UP","2016-08-17",,,"14.6","20.2","8.7"
"UPM00033301","RIVNE, UP","2016-08-18",,,"15.9","22.3","9.7"
"UPM00033301","RIVNE, UP","2016-08-19",,,"18.7","25.3","9.7"
"UPM00033301","RIVNE, UP","2016-08-20",,,"21.6","28.3",
"UPM00033301","RIVNE, UP","2016-08-21",,,"23.6","30.3","15.9"
"UPM00033301","RIVNE, UP","2016-08-22",,,"23.3",,"15.7"
"UPM00033301","RIVNE, UP","2016-08-23",,,"21.0",,"16.9"
"UPM00033301","RIVNE, UP","2016-08-24",,,"18.4",,
"UPM00033301","RIVNE, UP","2016-08-25",,,"18.1","24.5","9.8"
"UPM00033301","RIVNE, UP","2016-08-26",,,"19.5",,"8.5"
"UPM00033301","RIVNE, UP","2016-08-27",,,"23.1",,"11.5"
"UPM00033301","RIVNE, UP","2016-08-28",,,"24.8",,"14.4"
"UPM00033301","RIVNE, UP","2016-08-29",,,"25.4","32.4",
"UPM00033301","RIVNE, UP","2016-08-30",,,"19.2",,
"UPM00033301","RIVNE, UP","2016-08-31",,,"15.8","22.2","7.9"
"UPM00033301","RIVNE, UP","2016-09-01",,,"17.8","25.3","7.6"
"UPM00033301","RIVNE, UP","2016-09-02",,,"19.1","27.4",
"UPM00033301","RIVNE, UP","2016-09-03",,,"18.4","25.4","9.7"
"UPM00033301","RIVNE, UP","2016-09-04",,,"21.0","29.0","11.9"
"UPM00033301","RIVNE, UP","2016-09-05",,,"20.3","25.1","16.5"
"UPM00033301","RIVNE, UP","2016-09-06",,,"20.3",,
"UPM00033301","RIVNE, UP","2016-09-07",,,"20.1","27.0",
"UPM00033301","RIVNE, UP","2016-09-08",,,"20.3",,"10.8"
"UPM00033301","RIVNE, UP","2016-09-09",,,"19.9",,"11.7"
"UPM00033301","RIVNE, UP","2016-09-10",,,"21.5","29.2","11.8"
"UPM00033301","RIVNE, UP","2016-09-11",,,"21.5","30.4","11.5"
"UPM00033301","RIVNE, UP","2016-09-12",,,"21.2",,
"UPM00033301","RIVNE, UP","2016-09-13",,,"19.7","28.0","10.8"
"UPM00033301","RIVNE, UP","2016-09-14",,,"15.8","22.5","7.5"
"UPM00033301","RIVNE, UP","2016-09-15",,,"15.3",,"5.2"
"UPM00033301","RIVNE, UP","2016-09-16",,,"17.3","25.2",
"UPM00033301","RIVNE, UP","2016-09-17",,,"15.9","22.5","6.7"
"UPM00033301","RIVNE, UP","2016-09-18",,,"13.0",,
"UPM00033301","RIVNE, UP","2016-09-19",,,"13.0",,"6.0"
"UPM00033301","RIVNE, UP","2016-09-20",,,"9.6","13.4",
"UPM00033301","RIVNE, UP","2016-09-21","1.0",,"8.6","14.4","2.7"
"UPM00033301","RIVNE, UP","2016-09-22","2.0",,"9.1",,
"UPM00033301","RIVNE, UP","2016-09-23",,,"9.4","14.3","3.6"
"UPM00033301","RIVNE, UP","2016-09-24","3.0",,"13.1","17.5","8.7"
"UPM00033301","RIVNE, UP","2016-09-25",,,"11.1","15.2",
"UPM00033301","RIVNE, UP","2016-09-26",,,"9.2","13.6",
"UPM00033301","RIVNE, UP","2016-09-27",,,"7.3",,
"UPM00033301","RIVNE, UP","2016-09-28",,,"10.3","15.7","1.8"
"UPM00033301","RIVNE, UP","2016-09-29",,,"16.6","19.8","12.8"
"UPM00033301","RIVNE, UP","2016-09-30",,,"19.3","26.5",
"UPM00033301","RIVNE, UP","2016-10-01",,,"18.1",,"10.6"
"UPM00033301","RIVNE, UP","2016-10-02",,,"18.6","24.8",
"UPM00033301","RIVNE, UP","2016-10-03",,,"15.2","19.3","10.8"
"UPM00033301","RIVNE, UP","2016-10-04","51.1",,"11.9","14.3",
"UPM00033301","RIVNE, UP","2016-10-05","19.3",,"5.6","7.4",
"UPM00033301","RIVNE, UP","2016-10-06",,,"6.0","11.5",
"UPM00033301","RIVNE, UP","2016-10-07",,,"5.9","9.4","2.5"
"UPM00033301","RIVNE, UP","2016-10-08",,,"6.6","12.6",
"UPM00033301","RIVNE, UP","2016-10-09",,,"6.8",,
"UPM00033301","RIVNE, UP","2016-10-10","6.1",,"6.6","7.3",
"UPM00033301","RIVNE, UP","2016-10-11",,,"6.2",,"4.8"
"UPM00033301","RIVNE, UP","2016-10-12",,,"7.9","10.7",
"UPM00033301","RIVNE, UP","2016-10-13",,,"4.4","8.8",
"UPM00033301","RIVNE, UP","2016-10-14",,,"3.1","10.1",
"UPM00033301","RIVNE, UP","2016-10-15",,,"0.9","3.2","-1.4"
"UPM00033301","RIVNE, UP","2016-10-16",,,"2.9","7.4",
"UPM00033301","RIVNE, UP","2016-10-17",,,"3.1","9.4",
"UPM00033301","RIVNE, UP","2016-10-18",,,"4.1","9.0","-1.6"
"UPM00033301","RIVNE, UP","2016-10-19",,,"5.6","9.7",
"UPM00033301","RIVNE, UP","2016-10-20",,,"5.2",,"2.4"
"UPM00033301","RIVNE, UP","2016-10-21",,,"5.1","6.3",
"UPM00033301","RIVNE, UP","2016-10-22","11.2",,"5.4",,
"UPM00033301","RIVNE, UP","2016-10-23","1.0",,"6.2","7.3",
"UPM00033301","RIVNE, UP","2016-10-24","0.0",,"5.1",,"3.8"
"UPM00033301","RIVNE, UP","2016-10-25","0.0",,"6.7","8.0","5.5"
"UPM00033301","RIVNE, UP","2016-10-26","5.3",,"6.0","7.2",
"UPM00033301","RIVNE, UP","2016-10-27",,,"4.4","7.0","1.4"
"UPM00033301","RIVNE, UP","2016-10-28",,,"5.2",,"1.0"
"UPM00033301","RIVNE, UP","2016-10-29","1.3",,"5.3",,
"UPM00033301","RIVNE, UP","2016-10-30","3.6",,"3.9","5.1","1.6"
"UPM00033301","RIVNE, UP","2016-10-31","1.3",,"3.6","5.1",
"UPM00033301","RIVNE, UP","2016-11-01","1.0",,"1.8","3.1","0.6"
"UPM00033301","RIVNE, UP","2016-11-02","10.9",,"5.4","7.0","1.7"
"UPM00033301","RIVNE, UP","2016-11-03",,,"3.2",,
"UPM00033301","RIVNE, UP","2016-11-04",,,"1.6","3.3",
"UPM00033301","RIVNE, UP","2016-11-05",,,"1.3","3.3","-2.0"
"UPM00033301","RIVNE, UP","2016-11-06","6.1",,"6.5","8.6","1.3"
"UPM00033301","RIVNE, UP","2016-11-07","6.9",,"7.1",,
"UPM00033301","RIVNE, UP","2016-11-08",,,"3.2",,"0.9"
"UPM00033301","RIVNE, UP","2016-11-09","9.1",,"2.8",,"0.9"
"UPM00033301","RIVNE, UP","2016-11-10",,,"-0.1","0.2",
"UPM00033301","RIVNE, UP","2016-11-12",,,"-0.3",,
"UPM00033301","RIVNE, UP","2016-11-13","9.9","61.0","-3.0",,
"UPM00033301","RIVNE, UP","2016-11-14",,"79.0","-2.4","-0.5",
"UPM00033301","RIVNE, UP","2016-11-15",,"79.0","-2.4","0.4","-9.3"
"UPM00033301","RIVNE, UP","2016-11-16",,"79.0","-3.4","0.6",
"UPM00033301","RIVNE, UP","2016-11-17",,"79.0","-1.0",,"-2.3"
"UPM00033301","RIVNE, UP","2016-11-18",,"61.0","2.2",,"-0.9"
"UPM00033301","RIVNE, UP","2016-11-19",,"20.0","4.2",,"1.1"
"UPM00033301","RIVNE, UP","2016-11-20",,,"5.9","7.4","5.0"
"UPM00033301","RIVNE, UP","2016-11-21",,,"2.4",,
"UPM00033301","RIVNE, UP","2016-11-22",,,"0.2",,
"UPM00033301","RIVNE, UP","2016-11-23",,,"1.5","2.1","0.7"
"UPM00033301","RIVNE, UP","2016-11-24",,,"1.8","4.4",
"UPM00033301","RIVNE, UP","2016-11-25","1.0",,"1.1","3.0",
"UPM00033301","RIVNE, UP","2016-11-26",,,"0.6",,
"UPM00033301","RIVNE, UP","2016-11-27","0.3",,"3.7",,"0.7"
"UPM00033301","RIVNE, UP","2016-11-28","0.5",,"-1.2",,
"UPM00033301","RIVNE, UP","2016-11-29","0.5","10.0","-4.4","-0.8",
"UPM00033301","RIVNE, UP","2016-11-30",,"20.0","-5.8",,"-13.2"
"UPM00033301","RIVNE, UP","2016-12-01","1.5","51.0","-0.4",,"-1.9"
"UPM00033301","RIVNE, UP","2016-12-02","4.3","89.0","-1.7","-0.9",
"UPM00033301","RIVNE, UP","2016-12-03","3.3","99.0","-1.7",,
"UPM00033301","RIVNE, UP","2016-12-04",,"89.0","-4.9",,
"UPM00033301","RIVNE, UP","2016-12-05",,"99.0","-5.5","-1.9","-14.7"
"UPM00033301","RIVNE, UP","2016-12-06","0.5","99.0","-2.4",,"-4.8"
"UPM00033301","RIVNE, UP","2016-12-07",,"89.0","-10.0","-5.5","-15.6"
"UPM00033301","RIVNE, UP","2016-12-08","1.0","71.0","-0.1","2.7","-11.1"
"UPM00033301","RIVNE, UP","2016-12-09","0.0","10.0","3.3",,"2.0"
"UPM00033301","RIVNE, UP","2016-12-10","5.8",,"5.4",,"2.9"
"UPM00033301","RIVNE, UP","2016-12-11","6.9",,"6.3",,
"UPM00033301","RIVNE, UP","2016-12-12","5.8",,"-1.7",,
"UPM00033301","RIVNE, UP","2016-12-13",,"10.0","-7.5","-5.0","-9.6"
"UPM00033301","RIVNE, UP","2016-12-14","2.0","10.0","-2.8",,"-9.3"
"UPM00033301","RIVNE, UP","2016-12-15","0.0","41.0","-2.0",,
"UPM00033301","RIVNE, UP","2016-12-16",,"51.0","-8.6","-3.0","-14.0"
"UPM00033301","RIVNE, UP","2016-12-17","0.5","51.0","-3.4","-2.6","-5.1"
"UPM00033301","RIVNE, UP","2016-12-18",,"51.0","-4.2",,
"UPM00033301","RIVNE, UP","2016-12-19","0.5","51.0","-1.2","0.4","-4.4"
"UPM00033301","RIVNE, UP","2016-12-20","0.5","20.0","0.3",,"-0.3"
"UPM00033301","RIVNE, UP","2016-12-21",,"10.0","-0.4","2.0",
"UPM00033301","RIVNE, UP","2016-12-22",,"10.0","-3.4",,"-6.1"
"UPM00033301","RIVNE, UP","2016-12-23",,"10.0","-3.1",,
"UPM00033301","RIVNE, UP","2016-12-24","0.5","20.0","-1.2",,
"UPM00033301","RIVNE, UP","2016-12-25","3.3","61.0","0.0",,"-1.6"
"UPM00033301","RIVNE, UP","2016-12-26",,"61.0","0.8",,
"UPM00033301","RIVNE, UP","2016-12-27","2.0","10.0","1.5","2.2",
"UPM00033301","RIVNE, UP","2016-12-28","0.5","10.0","-0.3",,
"UPM00033301","RIVNE, UP","2016-12-29","0.3","10.0","-2.1","-1.5",
"UPM00033301","RIVNE, UP","2016-12-30",,"10.0","-2.1",,
"UPM00033301","RIVNE, UP","2016-12-31",,"10.0","-1.9","0.3",
"UPM00033345","KIEV, UP","2016-01-01","1.3","79.0","-11.7",,
"UPM00033345","KIEV, UP","2016-01-02",,"79.0","-15.9",,
"UPM00033345","KIEV, UP","2016-01-03",,"71.0","-17.9","-13.3",
"UPM00033345","KIEV, UP","2016-01-04",,"51.0","-16.8","-11.7",
"UPM00033345","KIEV, UP","2016-01-05","3.3","51.0","-11.9","-10.5","-17.1"
"UPM00033345","KIEV, UP","2016-01-06","0.5","109.0","-8.6","-7.0","-11.7"
"UPM00033345","KIEV, UP","2016-01-07",,"79.0","-6.1","-4.6","-8.0"
"UPM00033345","KIEV, UP","2016-01-08","9.9","119.0","-5.4",,
"UPM00033345","KIEV, UP","2016-01-09",,"119.0","-2.3",,
"UPM00033345","KIEV, UP","2016-01-10",,"99.0","-0.6","1.1",
"UPM00033345","KIEV, UP","2016-01-11","7.4","160.0","-3.3",,
"UPM00033345","KIEV, UP","2016-01-12",,"140.0","1.6","3.4","-3.8"
"UPM00033345","KIEV, UP","2016-01-13",,"41.0","0.6",,
"UPM00033345","KIEV, UP","2016-01-14","0.5","30.0","-0.4",,
"UPM00033345","KIEV, UP","2016-01-15",,"41.0","-1.9","1.1",
"UPM00033345","KIEV, UP","2016-01-16","17.0","211.0","-0.7","1.7",
"UPM00033345","KIEV, UP","2016-01-17",,"180.0","-8.4",,
"UPM00033345","KIEV, UP","2016-01-18",,"180.0","-7.8",,
"UPM00033345","KIEV, UP","2016-01-19",,"170.0","-6.0","-4.6",
"UPM00033345","KIEV, UP","2016-01-20",,"170.0","-9.6",,
"UPM00033345","KIEV, UP","2016-01-21",,"150.0","-8.4",,
"UPM00033345","KIEV, UP","2016-01-22","1.3","170.0","-8.5",,
"UPM00033345","KIEV, UP","2016-01-23","0.5","191.0","-10.2","-7.4",
"UPM00033345","KIEV, UP","2016-01-24",,"191.0","-14.2","-8.9",
"UPM00033345","KIEV, UP","2016-01-25",,"170.0","-8.8",,"-17.6"
"UPM00033345","KIEV, UP","2016-01-26",,"211.0","-5.7",,"-7.6"
"UPM00033345","KIEV, UP","2016-01-27","1.0","201.0","0.4",,"-5.6"
"UPM00033345","KIEV, UP","2016-01-28","0.8","119.0","4.1","6.7",
"UPM00033345","KIEV, UP","2016-01-29",,"20.0","2.2",,
"UPM00033345","KIEV, UP","2016-01-30",,"20.0","2.7","7.7",
"UPM00033345","KIEV, UP","2016-01-31",,"10.0","1.6","4.2","0.3"
"UPM00033345","KIEV, UP","2016-02-01",,"10.0","1.3","5.4",
"UPM00033345","KIEV, UP","2016-02-02","0.5",,"3.2",,
"UPM00033345","KIEV, UP","2016-02-03",,,"6.5","10.0",
"UPM00033345","KIEV, UP","2016-02-04",,,"2.1",,
"UPM00033345","KIEV, UP","2016-02-05",,,"0.4","3.3",
"UPM00033345","KIEV, UP","2016-02-06",,,"-1.4","2.3",
"UPM00033345","KIEV, UP","2016-02-07",,,"-1.7","2.8",
"UPM00033345","KIEV, UP","2016-02-08",,,"0.2","3.7","-3.0"
"UPM00033345","KIEV, UP","2016-02-09",,,"1.9",,"0.8"
"UPM00033345","KIEV, UP","2016-02-10",,,"3.6",,"1.5"
"UPM00033345","KIEV, UP","2016-02-11","19.1",,"1.3",,
"UPM00033345","KIEV, UP","2016-02-12",,"79.0","1.6","5.4",
"UPM00033345","KIEV, UP","2016-02-13",,"30.0","-0.7","1.2",
"UPM00033345","KIEV, UP","2016-02-14","19.1","30.0","1.9",,"0.0"
"UPM00033345","KIEV, UP","2016-02-15",,"30.0","4.9","11.7",
"UPM00033345","KIEV, UP","2016-02-16",,,"6.8","9.6",
"UPM00033345","KIEV, UP","2016-02-17",,,"0.4",,
"UPM00033345","KIEV, UP","2016-02-18",,,"-0.9",,
"UPM00033345","KIEV, UP","2016-02-19",,,"-0.6","2.6","-2.6"
"UPM00033345","KIEV, UP","2016-02-20",,,"-1.3","0.1","-2.3"
"UPM00033345","KIEV, UP","2016-02-21",,,"-0.6","1.8","-2.4"
"UPM00033345","KIEV, UP","2016-02-22","4.1","10.0","5.9",,"-0.9"
"UPM00033345","KIEV, UP","2016-02-23",,,"8.8","11.3",
"UPM00033345","KIEV, UP","2016-02-24","9.9",,"2.9",,
"UPM00033345","KIEV, UP","2016-02-25",,,"1.0","4.3",
"UPM00033345","KIEV, UP","2016-02-26","3.3","10.0","1.6",,"-1.8"
"UPM00033345","KIEV, UP","2016-02-27",,,"0.4","3.0",
"UPM00033345","KIEV, UP","2016-02-28",,,"0.9",,
"UPM00033345","KIEV, UP","2016-02-29","0.0",,"5.7",,"2.3"
"UPM00033345","KIEV, UP","2016-03-01","16.0",,"6.0",,"3.7"
"UPM00033345","KIEV, UP","2016-03-02",,,"4.5","7.9",
"UPM00033345","KIEV, UP","2016-03-03",,,"2.1","3.3",
"UPM00033345","KIEV, UP","2016-03-04","2.0",,"0.4",,"-0.1"
"UPM00033345","KIEV, UP","2016-03-05",,"10.0","-0.3","1.1",
"UPM00033345","KIEV, UP","2016-03-06",,,"4.2","11.2","-2.1"
"UPM00033345","KIEV, UP","2016-03-07",,,"8.0",,"3.2"
"UPM00033345","KIEV, UP","2016-03-08",,,"9.1","14.8","4.1"
"UPM00033345","KIEV, UP","2016-03-09",,,"8.1","10.3",
"UPM00033345","KIEV, UP","2016-03-10",,,"8.6","14.5",
"UPM00033345","KIEV, UP","2016-03-11",,,"5.8",,"4.6"
"UPM00033345","KIEV, UP","2016-03-12",,,"8.0",,
"UPM00033345","KIEV, UP","2016-03-13","1.0",,"2.6",,
"UPM00033345","KIEV, UP","2016-03-14",,,"0.8",,
"UPM00033345","KIEV, UP","2016-03-15",,,"-0.3","2.1",
"UPM00033345","KIEV, UP","2016-03-16",,,"2.2","7.2",
"UPM00033345","KIEV, UP","2016-03-17",,,"2.4",,"0.8"
"UPM00033345","KIEV, UP","2016-03-18",,,"4.9","9.1",
"UPM00033345","KIEV, UP","2016-03-19",,"30.0","-2.8","0.1",
"UPM00033345","KIEV, UP","2016-03-20","4.1","30.0","-0.7",,"-3.5"
"UPM00033345","KIEV, UP","2016-03-21","1.3","41.0","1.2","5.1",
